16197345,16197345|2020-10-19|2020-11-30,31-60,Business,1001-2000,NA,0,1,0,1,very_low
16205997,16205997|2020-10-19|2020-12-21,>60,Leisure,2001-5000,NA,0,2,0,2,high
16227769,16227769|2020-11-09|2020-12-07,11-30,NA,NA,NA,0,1,0,1,very_high
16240689,16240689|2020-10-19|2020-12-01,31-60,Leisure,1001-2000,NA,0,3,0,1,very_low
16269193,16269193|2020-10-28|2020-11-22,11-30,NA,NA,NA,0,1,0,1,high
16286389,16286389|2020-10-21|2020-11-18,11-30,NA,NA,NA,0,3,0,2,Not_Available
1628704,1628704|2020-10-22|2020-12-24,>60,NA,NA,NA,0,1,0,1,high
1629013,1629013|2020-11-15|2020-12-19,31-60,NA,NA,NA,0,1,0,1,very_high
1629096,1629096|2020-10-19|2021-01-16,>60,NA,NA,NA,0,1,0,1,very_high
16338811,16338811|2020-11-11|2021-01-29,>60,Leisure,1001-2000,NA,0,1,0,1,very_low
16341365,16341365|2020-11-12|2020-11-18,6-10,NA,NA,NA,0,5,0,4,very_low
16350033,16350033|2020-11-14|2020-11-26,11-30,NA,NA,NA,0,3,0,1,Not_Available
16392233,16392233|2020-10-19|2021-01-08,>60,NA,NA,NA,0,2,0,1,Not_Available
164307,164307|2020-10-19|2020-12-05,31-60,Business,2001-5000,NA,0,1,0,1,very_low
16452265,16452265|2020-11-16|2020-12-04,11-30,NA,NA,NA,0,1,0,1,very_low
1649082,1649082|2020-11-17|2020-11-24,6-10,NA,NA,NA,0,1,0,1,very_high
16504075,16504075|2020-11-13|2020-11-19,6-10,NA,NA,NA,0,1,0,1,very_low
16509983,16509983|2020-10-19|2020-12-23,>60,Business,>5000,NA,0,1,0,1,mid
16531103,16531103|2020-10-20|2021-02-03,>60,NA,NA,NA,0,1,0,1,Not_Available
16554601,16554601|2020-11-16|2020-12-11,11-30,NA,NA,NA,0,1,0,1,Not_Available
16573107,16573107|2020-10-19|2020-11-20,31-60,Leisure,>5000,NA,0,1,0,1,very_low
16575655,16575655|2020-11-11|2020-11-18,6-10,NA,NA,NA,0,1,0,1,Not_Available
16593181,16593181|2020-10-30|2020-11-25,11-30,NA,NA,NA,0,3,0,3,very_high
16609623,16609623|2020-11-10|2020-11-18,6-10,NA,NA,NA,0,1,0,1,mid
16625459,16625459|2020-10-19|2020-11-19,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
16627539,16627539|2020-10-19|2020-12-01,31-60,Leisure,2001-5000,NA,0,1,0,1,very_high
16635081,16635081|2020-10-19|2020-12-05,31-60,Business,>5000,NA,0,2,0,1,very_low
1670874,1670874|2020-11-12|2020-11-20,6-10,NA,NA,NA,0,2,0,1,very_low
16709301,16709301|2020-11-17|2020-11-24,6-10,NA,NA,NA,0,1,0,1,mid
16709301,16709301|2020-11-18|2020-11-24,6-10,NA,NA,NA,0,1,0,1,mid
16759973,16759973|2020-10-19|2020-11-28,31-60,Leisure,>5000,NA,0,1,0,1,very_low
16779299,16779299|2020-10-30|2020-12-03,31-60,NA,NA,NA,0,2,0,1,very_low
16790565,16790565|2020-11-18|2020-11-24,6-10,NA,NA,NA,0,2,0,2,very_high
16816513,16816513|2020-10-19|2020-12-08,31-60,Business,>5000,NA,0,1,0,1,very_low
16853549,16853549|2020-11-14|2020-11-21,6-10,NA,NA,NA,0,1,0,1,very_high
16866789,16866789|2020-10-20|2020-12-04,31-60,Leisure,2001-5000,NA,0,3,0,1,very_low
16867129,16867129|2020-10-19|2020-11-19,31-60,Business,1001-2000,NA,0,1,0,1,Not_Available
16882057,16882057|2020-10-19|2020-11-29,31-60,Business,2001-5000,NA,0,1,0,1,very_high
16918973,16918973|2020-11-05|2021-02-26,>60,NA,NA,NA,0,1,0,1,very_high
16918973,16918973|2020-11-09|2021-02-26,>60,NA,NA,NA,0,1,0,1,very_high
16933091,16933091|2020-10-19|2021-01-06,>60,NA,NA,NA,0,1,0,1,very_low
16953875,16953875|2020-10-19|2020-11-18,11-30,Business,>5000,NA,0,1,0,1,very_high
16956415,16956415|2020-11-05|2020-11-19,11-30,NA,NA,NA,0,1,0,1,very_low
16977451,16977451|2020-11-09|2021-03-14,>60,NA,NA,NA,0,1,0,1,very_low
17014575,17014575|2020-10-19|2021-01-01,>60,Leisure,2001-5000,NA,0,3,0,1,very_low
17060201,17060201|2020-11-08|2020-11-18,6-10,NA,NA,NA,0,1,0,1,very_low
33229081,33229081|2020-10-19|2021-01-15,>60,Leisure,2001-5000,NA,0,1,0,1,low
33272468,33272468|2020-10-20|2020-11-30,31-60,Leisure,2001-5000,NA,0,2,0,1,Not_Available
33308483,33308483|2020-10-20|2020-12-27,>60,NA,NA,NA,0,1,0,1,very_low
33347026,33347026|2020-10-20|2020-11-18,11-30,Leisure,>5000,NA,0,1,0,1,very_low
3336933,3336933|2020-10-22|2020-11-25,31-60,NA,NA,NA,0,1,0,1,Not_Available
33383524,33383524|2020-10-19|2020-11-27,31-60,Leisure,NA,NA,0,1,0,1,mid
3339045,3339045|2020-10-19|2020-11-25,31-60,NA,>5000,NA,0,1,0,1,very_low
33392483,33392483|2020-11-04|2020-12-26,31-60,NA,NA,NA,0,4,0,1,Not_Available
33413640,33413640|2020-11-11|2020-12-30,31-60,NA,NA,NA,0,1,0,1,very_high
33437373,33437373|2020-10-19|2020-12-31,>60,Leisure,2001-5000,NA,0,1,0,1,very_low
33444349,33444349|2020-11-02|2020-11-26,11-30,NA,NA,NA,0,1,0,1,very_high
33480463,33480463|2020-11-08|2020-11-18,6-10,NA,NA,NA,0,2,0,1,very_low
33485716,33485716|2020-11-18|2020-11-19,1,NA,NA,NA,0,2,0,1,low
33505927,33505927|2020-11-12|2021-11-01,>60,NA,NA,NA,0,1,0,1,very_high
33533315,33533315|2020-10-30|2020-11-20,11-30,NA,NA,NA,0,3,0,2,very_low
33544951,33544951|2020-11-11|2020-12-27,31-60,NA,NA,NA,0,1,0,1,very_low
33597606,33597606|2020-10-19|2020-11-22,31-60,Leisure,>5000,NA,0,1,0,1,very_high
33597714,33597714|2020-10-30|2020-11-21,11-30,NA,NA,NA,0,1,0,1,very_low
33609439,33609439|2020-11-17|2020-11-20,2-5,NA,NA,NA,0,2,0,1,Not_Available
33610657,33610657|2020-10-19|2020-12-14,31-60,Leisure,1001-2000,NA,0,1,0,1,very_high
33615252,33615252|2020-11-15|2020-11-26,11-30,NA,NA,NA,0,2,0,1,very_low
33631655,33631655|2020-10-22|2020-12-18,31-60,NA,NA,NA,0,2,0,1,mid
33636861,33636861|2020-11-17|2020-11-24,6-10,NA,NA,NA,0,1,0,1,very_low
33659017,33659017|2020-10-19|2020-11-18,11-30,Leisure,2001-5000,NA,0,2,0,1,Not_Available
33677180,33677180|2020-11-11|2020-12-24,31-60,NA,NA,NA,0,2,0,2,very_low
33683660,33683660|2020-10-19|2020-12-09,31-60,Business,1001-2000,NA,0,1,0,1,very_low
33753541,33753541|2020-10-21|2021-01-24,>60,NA,NA,NA,0,2,0,2,Not_Available
3375525,3375525|2020-11-11|2020-11-18,6-10,NA,NA,NA,0,1,0,1,very_low
33758,33758|2020-11-12|2020-11-20,6-10,Leisure,>5000,NA,1,1,0,0,Not_Available
33770841,33770841|2020-10-20|2020-12-18,31-60,Business,2001-5000,NA,0,1,0,1,very_high
33785001,33785001|2020-11-12|2020-12-30,31-60,NA,NA,NA,0,4,0,2,very_high
33818171,33818171|2020-10-19|2020-12-13,31-60,Leisure,>5000,NA,0,1,0,1,very_low
33819936,33819936|2020-10-19|2020-11-20,31-60,Business,2001-5000,NA,0,1,0,1,Not_Available
28725493,28725493|2020-10-29|2020-12-29,>60,NA,NA,NA,0,1,0,1,very_low
28725493,28725493|2020-11-02|2020-12-29,31-60,NA,NA,NA,0,1,0,1,very_low
28726558,28726558|2020-10-20|2020-11-24,31-60,Business,1001-2000,NA,0,1,0,1,mid
28730856,28730856|2020-10-20|2020-11-26,31-60,Leisure,1001-2000,NA,0,1,0,1,very_low
28734455,28734455|2020-11-06|2020-12-31,31-60,NA,NA,NA,0,1,0,1,high
2873493,2873493|2020-10-19|2020-11-30,31-60,Business,>5000,NA,0,1,0,1,very_high
28754128,28754128|2020-11-16|2020-12-26,31-60,Leisure,1001-2000,NA,0,1,0,1,Not_Available
28760126,28760126|2020-11-15|2020-11-18,2-5,NA,NA,NA,0,1,0,1,Not_Available
28767022,28767022|2020-11-10|2020-11-19,6-10,NA,NA,NA,0,1,0,1,Not_Available
28787933,28787933|2020-11-17|2020-11-27,6-10,NA,NA,NA,0,2,0,1,Not_Available
28806108,28806108|2020-11-16|2020-11-21,2-5,NA,NA,NA,0,1,0,1,Not_Available
28806956,28806956|2020-11-15|2020-11-21,6-10,NA,NA,NA,0,1,0,1,very_low
28827937,28827937|2020-10-20|2020-11-20,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
28846551,28846551|2020-11-14|2020-12-12,11-30,NA,NA,NA,0,1,0,1,very_low
28854939,28854939|2020-10-20|2020-12-24,>60,Leisure,>5000,NA,0,1,0,1,very_low
28866700,28866700|2020-10-20|2020-12-30,>60,Leisure,2001-5000,NA,0,1,0,1,Not_Available
28876385,28876385|2020-11-06|2020-12-13,31-60,NA,>5000,NA,0,1,0,1,Not_Available
28888188,28888188|2020-10-19|2020-12-04,31-60,Business,1001-2000,NA,0,1,0,1,Not_Available
28893955,28893955|2020-10-19|2020-12-30,>60,Leisure,0-1000,NA,0,5,0,1,very_low
28901129,28901129|2020-10-19|2021-01-01,>60,NA,NA,NA,0,2,0,1,very_low
28904436,28904436|2020-10-31|2020-12-05,31-60,NA,NA,NA,0,2,0,1,Not_Available
28904436,28904436|2020-11-18|2020-12-06,11-30,NA,NA,NA,0,1,0,1,Not_Available
28932024,28932024|2020-11-16|2020-11-26,6-10,NA,NA,NA,0,1,0,1,high
28939389,28939389|2020-10-19|2020-11-28,31-60,Leisure,2001-5000,NA,0,1,0,1,Not_Available
28957144,28957144|2020-11-18|2020-11-29,11-30,NA,NA,NA,0,1,0,1,Not_Available
28967753,28967753|2020-10-19|2020-12-24,>60,Leisure,>5000,NA,0,1,0,1,very_low
28967753,28967753|2020-10-20|2020-11-27,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
28978313,28978313|2020-11-17|2020-12-03,11-30,NA,NA,NA,0,2,0,1,high
28985346,28985346|2020-11-17|2020-11-21,2-5,NA,NA,NA,0,1,0,1,Not_Available
28990505,28990505|2020-10-24|2020-11-30,31-60,NA,NA,NA,0,1,0,1,very_low
29005109,29005109|2020-10-19|2020-12-30,>60,Business,2001-5000,NA,0,1,0,1,very_low
29013165,29013165|2020-11-16|2020-11-23,6-10,NA,NA,NA,0,2,0,1,high
29022538,29022538|2020-10-30|2020-11-27,11-30,NA,NA,NA,0,2,0,1,high
17065517,17065517|2020-10-19|2021-01-02,>60,Leisure,2001-5000,NA,0,1,0,1,low
17090387,17090387|2020-10-24|2021-02-26,>60,NA,NA,NA,0,1,0,1,very_high
17158199,17158199|2020-10-19|2020-12-04,31-60,Leisure,>5000,NA,0,2,0,1,very_high
17186273,17186273|2020-10-20|2020-12-27,>60,Leisure,2001-5000,NA,0,1,0,1,very_low
17196163,17196163|2020-11-09|2020-11-26,11-30,NA,NA,NA,0,1,0,1,very_low
17233819,17233819|2020-11-04|2020-11-26,11-30,NA,NA,NA,0,1,0,1,very_low
17247091,17247091|2020-10-27|2020-11-20,11-30,NA,NA,NA,0,4,0,4,very_low
17280965,17280965|2020-10-20|2020-12-06,31-60,Leisure,2001-5000,NA,0,1,0,1,high
1728395,1728395|2020-11-11|2020-12-10,11-30,NA,NA,NA,0,1,0,1,very_low
17299233,17299233|2020-11-06|2020-11-26,11-30,NA,NA,NA,0,1,0,1,mid
17304045,17304045|2020-11-15|2021-02-11,>60,NA,NA,NA,0,1,0,1,very_low
17307547,17307547|2020-10-29|2020-11-28,11-30,Business,2001-5000,NA,0,1,0,1,very_low
173231,173231|2020-10-20|2020-12-24,>60,Leisure,>5000,NA,0,1,0,1,very_low
17339329,17339329|2020-11-18|2020-11-19,1,Business,0-1000,NA,0,1,0,1,Not_Available
17396869,17396869|2020-10-19|2020-11-20,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
17421743,17421743|2020-10-20|2020-11-25,31-60,NA,NA,NA,0,1,0,1,very_low
17448315,17448315|2020-11-10|2020-11-20,6-10,NA,NA,NA,0,1,0,1,very_low
17514051,17514051|2020-10-20|2020-12-24,>60,Business,2001-5000,NA,0,2,0,1,high
17520271,17520271|2020-10-26|2020-11-28,31-60,NA,NA,NA,0,5,0,3,Not_Available
17529975,17529975|2020-11-10|2020-11-30,11-30,NA,NA,NA,0,1,0,1,very_low
17624357,17624357|2020-10-20|2020-11-20,31-60,Leisure,>5000,NA,0,1,0,1,very_low
17666863,17666863|2020-10-20|2020-12-30,>60,NA,NA,NA,0,3,0,1,high
17668077,17668077|2020-10-19|2020-12-16,31-60,Leisure,>5000,NA,0,1,0,1,very_low
17668077,17668077|2020-10-20|2020-12-16,31-60,Leisure,>5000,NA,0,1,0,1,very_low
17727035,17727035|2020-11-12|2020-11-19,6-10,NA,NA,NA,0,2,0,1,very_high
17759435,17759435|2020-10-30|2020-11-18,11-30,NA,NA,NA,0,1,0,1,very_low
177736,177736|2020-10-20|2020-12-10,31-60,NA,NA,NA,0,1,0,1,very_low
17786505,17786505|2020-11-17|2020-11-21,2-5,NA,NA,NA,0,1,0,1,very_high
17817927,17817927|2020-10-19|2020-11-18,11-30,Leisure,>5000,NA,0,1,0,1,high
17840691,17840691|2020-10-19|2020-11-26,31-60,Leisure,2001-5000,NA,0,1,0,1,Not_Available
17852425,17852425|2020-11-05|2020-12-17,31-60,NA,NA,NA,0,1,0,1,very_low
17877605,17877605|2020-10-22|2020-12-08,31-60,NA,NA,NA,0,1,0,1,very_low
17892943,17892943|2020-11-17|2020-11-20,2-5,NA,NA,NA,0,2,0,2,very_high
29453932,29453932|2020-11-02|2020-11-29,11-30,NA,NA,NA,0,1,0,1,high
29476849,29476849|2020-10-20|2021-01-09,>60,Leisure,2001-5000,NA,0,1,0,1,very_low
29484990,29484990|2020-11-10|2020-11-26,11-30,NA,NA,NA,0,2,0,2,very_high
29488577,29488577|2020-11-04|2021-01-02,31-60,NA,NA,NA,0,1,0,1,very_low
29489161,29489161|2020-10-20|2020-11-20,31-60,NA,2001-5000,NA,0,2,0,1,very_low
29511601,29511601|2020-10-19|2020-12-30,>60,NA,>5000,NA,0,1,0,1,very_low
29521987,29521987|2020-11-15|2020-11-21,6-10,NA,NA,NA,0,2,0,1,very_high
29537872,29537872|2020-11-09|2020-11-25,11-30,NA,NA,NA,0,1,0,1,Not_Available
2955989,2955989|2020-11-08|2020-12-12,31-60,NA,NA,NA,0,1,0,1,Not_Available
29563277,29563277|2020-11-15|2020-11-19,2-5,NA,NA,NA,0,1,0,1,Not_Available
29568455,29568455|2020-10-20|2020-12-05,31-60,Business,1001-2000,NA,0,1,0,1,Not_Available
29580135,29580135|2020-11-02|2020-12-14,31-60,NA,NA,NA,0,1,0,1,very_high
29584004,29584004|2020-10-28|2021-01-16,>60,NA,NA,NA,0,1,0,1,mid
29591060,29591060|2020-11-17|2020-11-27,6-10,NA,NA,NA,0,1,0,1,very_high
29598655,29598655|2020-11-17|2020-12-26,31-60,NA,NA,NA,0,1,0,1,very_low
29600108,29600108|2020-10-25|2020-12-21,31-60,NA,NA,NA,0,1,0,1,very_low
29603878,29603878|2020-11-14|2020-11-29,11-30,NA,NA,NA,0,1,0,1,very_low
29616168,29616168|2020-11-18|2020-12-05,11-30,NA,NA,NA,0,1,0,1,very_low
29618683,29618683|2020-10-27|2020-11-24,11-30,NA,NA,NA,0,2,0,1,very_high
29636387,29636387|2020-10-20|2020-12-01,31-60,Leisure,>5000,NA,0,1,0,1,Not_Available
29639963,29639963|2020-10-31|2020-12-17,31-60,NA,NA,NA,0,1,0,1,very_low
29639963,29639963|2020-11-04|2020-12-23,31-60,NA,NA,NA,0,1,0,1,very_low
29640053,29640053|2020-10-28|2020-11-22,11-30,NA,NA,NA,0,1,0,1,very_high
29647735,29647735|2020-10-19|2020-12-07,31-60,Leisure,>5000,NA,0,1,0,1,mid
29683781,29683781|2020-10-19|2020-12-13,31-60,Leisure,>5000,NA,0,1,0,1,Not_Available
29692349,29692349|2020-10-19|2020-12-18,31-60,Leisure,>5000,NA,0,1,0,1,Not_Available
2969391,2969391|2020-10-20|2020-11-29,31-60,Business,>5000,NA,0,1,0,1,very_low
29694677,29694677|2020-10-19|2020-11-28,31-60,Business,>5000,NA,0,1,0,1,very_high
29710112,29710112|2020-11-16|2020-11-25,6-10,NA,NA,NA,0,3,0,2,low
29724256,29724256|2020-10-20|2021-01-17,>60,Leisure,>5000,NA,0,1,0,1,very_high
29736870,29736870|2020-11-08|2020-12-08,11-30,NA,NA,NA,0,2,0,1,very_high
29743222,29743222|2020-10-19|2020-11-18,11-30,Leisure,>5000,NA,0,1,0,1,very_low
29746311,29746311|2020-11-05|2020-11-27,11-30,NA,NA,NA,0,2,0,1,very_low
31375968,31375968|2020-10-19|2020-12-28,>60,Leisure,>5000,NA,0,1,0,1,very_low
31383066,31383066|2020-10-19|2020-12-12,31-60,NA,NA,NA,0,2,0,1,very_low
31423346,31423346|2020-11-10|2020-11-23,11-30,NA,NA,NA,0,1,0,1,very_low
31426016,31426016|2020-10-19|2020-11-20,31-60,Business,>5000,NA,0,1,0,1,very_low
31433354,31433354|2020-10-19|2020-11-21,31-60,Leisure,>5000,NA,0,1,0,1,low
31456583,31456583|2020-10-19|2020-11-20,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
31456942,31456942|2020-10-19|2020-11-20,31-60,Business,>5000,NA,0,1,0,1,very_low
31473564,31473564|2020-11-11|2020-11-18,6-10,NA,NA,NA,0,2,0,1,very_high
31489623,31489623|2020-11-04|2020-12-07,31-60,NA,NA,NA,0,1,0,1,very_low
31520223,31520223|2020-10-20|2021-03-26,>60,Leisure,2001-5000,NA,0,1,0,1,very_low
315656,315656|2020-10-20|2020-12-03,31-60,Leisure,2001-5000,NA,0,1,0,1,very_high
31602798,31602798|2020-10-20|2020-12-19,31-60,Leisure,2001-5000,NA,0,1,0,1,very_high
3162159,3162159|2020-10-20|2021-10-05,>60,Leisure,>5000,NA,0,1,0,1,very_low
31622582,31622582|2020-10-19|2020-12-26,>60,Leisure,1001-2000,NA,0,1,0,1,very_low
31623992,31623992|2020-11-09|2021-01-09,>60,NA,NA,NA,0,1,0,1,very_low
31648184,31648184|2020-11-04|2020-12-03,11-30,NA,NA,NA,0,2,0,2,Not_Available
31648184,31648184|2020-11-17|2020-12-02,11-30,NA,NA,NA,0,2,0,1,Not_Available
31663095,31663095|2020-11-15|2020-12-04,11-30,NA,NA,NA,0,1,0,1,very_high
31668458,31668458|2020-10-24|2020-11-28,31-60,NA,NA,NA,0,1,0,1,mid
31700,31700|2020-11-10|2020-12-08,11-30,Business,2001-5000,NA,1,3,1,0,Not_Available
31708531,31708531|2020-10-20|2020-11-21,31-60,Leisure,1001-2000,NA,0,1,0,1,very_low
31735438,31735438|2020-10-29|2020-12-25,31-60,NA,NA,NA,0,1,0,1,very_low
31748072,31748072|2020-11-16|2020-11-22,6-10,NA,NA,NA,0,1,0,1,very_low
31817812,31817812|2020-11-11|2020-11-18,6-10,NA,NA,NA,0,1,0,1,very_low
31818302,31818302|2020-10-20|2020-11-27,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
31864470,31864470|2020-10-20|2020-12-20,>60,NA,2001-5000,NA,0,2,0,1,very_high
31900207,31900207|2020-10-19|2020-12-21,>60,NA,NA,NA,0,1,0,1,very_low
31946569,31946569|2020-10-19|2020-11-21,31-60,Business,2001-5000,NA,0,2,0,1,very_low
31958828,31958828|2020-10-19|2020-11-25,31-60,Leisure,2001-5000,NA,0,3,0,1,very_low
31981497,31981497|2020-11-06|2020-12-03,11-30,NA,NA,NA,0,1,0,1,very_low
31984963,31984963|2020-10-21|2020-12-07,31-60,NA,NA,NA,0,1,0,1,very_low
31992488,31992488|2020-10-19|2020-11-22,31-60,Business,2001-5000,NA,0,1,0,1,high
32006703,32006703|2020-10-30|2020-11-25,11-30,NA,NA,NA,0,3,0,1,high
17907495,17907495|2020-10-20|2020-12-05,31-60,Leisure,2001-5000,NA,0,1,0,1,high
17980901,17980901|2020-10-25|2020-12-14,31-60,NA,NA,NA,0,1,0,1,Not_Available
18001139,18001139|2020-10-20|2020-12-22,>60,Leisure,0-1000,NA,0,2,0,1,very_low
18007767,18007767|2020-10-20|2020-11-18,11-30,Leisure,>5000,NA,0,1,0,1,very_low
1807392,1807392|2020-10-19|2021-01-13,>60,Business,2001-5000,NA,0,1,0,1,high
18120717,18120717|2020-10-19|2021-02-11,>60,Leisure,>5000,NA,0,1,0,1,very_low
1813572,1813572|2020-10-19|2020-12-08,31-60,Leisure,2001-5000,NA,0,1,0,1,high
18179937,18179937|2020-11-02|2020-12-07,31-60,NA,NA,NA,0,1,0,1,very_low
18183535,18183535|2020-11-04|2020-12-29,31-60,NA,NA,NA,0,2,0,1,very_high
18187553,18187553|2020-11-11|2021-08-30,>60,NA,NA,NA,0,1,0,1,very_low
18227949,18227949|2020-11-12|2020-11-25,11-30,NA,NA,NA,0,1,0,1,very_low
18307423,18307423|2020-10-19|2020-12-03,31-60,Leisure,>5000,NA,0,1,0,1,low
18307515,18307515|2020-10-20|2021-02-15,>60,Business,2001-5000,NA,0,2,0,1,high
18316529,18316529|2020-10-20|2020-11-25,31-60,Leisure,>5000,NA,0,1,0,1,Not_Available
18339537,18339537|2020-10-20|2020-12-17,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
18352821,18352821|2020-10-19|2020-12-25,>60,Leisure,2001-5000,NA,0,1,0,1,very_low
18453251,18453251|2020-11-10|2020-11-24,11-30,NA,NA,NA,0,2,0,1,very_high
18539311,18539311|2020-10-20|2020-12-18,31-60,Leisure,>5000,NA,0,1,0,1,Not_Available
18593885,18593885|2020-10-19|2021-01-08,>60,Business,>5000,NA,0,1,0,1,very_low
18599,18599|2020-11-05|2020-11-28,11-30,NA,NA,NA,0,3,0,3,Not_Available
18626815,18626815|2020-11-16|2020-11-20,2-5,NA,NA,NA,0,1,0,1,Not_Available
18677303,18677303|2020-10-27|2020-12-05,31-60,NA,NA,NA,0,1,0,1,very_low
18706021,18706021|2020-10-19|2020-12-30,>60,Leisure,2001-5000,NA,0,1,0,1,very_low
18730939,18730939|2020-11-16|2020-11-22,6-10,NA,NA,NA,0,1,0,1,very_low
18802861,18802861|2020-11-18|2021-01-18,>60,NA,NA,NA,0,1,0,1,very_low
18917247,18917247|2020-11-07|2020-11-26,11-30,NA,NA,NA,0,1,0,1,Not_Available
18983991,18983991|2020-10-20|2020-12-04,31-60,Business,>5000,NA,0,1,0,1,very_low
19005939,19005939|2020-10-27|2020-11-27,31-60,NA,NA,NA,0,1,0,1,Not_Available
19016759,19016759|2020-11-14|2020-11-27,11-30,NA,NA,NA,0,2,0,1,very_low
1902511,1902511|2020-11-15|2020-11-20,2-5,NA,NA,NA,0,1,0,1,very_low
19039209,19039209|2020-10-20|2020-11-30,31-60,Leisure,>5000,NA,0,1,0,1,low
19053795,19053795|2020-11-15|2020-11-20,2-5,NA,NA,NA,0,1,0,1,very_high
19074683,19074683|2020-11-12|2020-11-19,6-10,NA,NA,NA,0,1,0,1,low
1910557,1910557|2020-10-20|2021-05-09,>60,Leisure,2001-5000,NA,0,1,0,1,very_high
19113277,19113277|2020-11-11|2020-11-29,11-30,NA,NA,NA,0,2,0,1,Not_Available
19146,19146|2020-10-19|2020-12-20,>60,Business,>5000,NA,0,1,0,1,Not_Available
19178787,19178787|2020-10-20|2020-11-30,31-60,NA,2001-5000,NA,0,2,0,1,very_high
19179477,19179477|2020-11-11|2020-11-21,6-10,NA,NA,NA,0,2,0,1,Not_Available
19187927,19187927|2020-11-12|2020-11-28,11-30,NA,NA,NA,0,1,0,1,high
19203095,19203095|2020-10-29|2020-11-18,11-30,NA,NA,NA,0,1,0,1,very_low
19280267,19280267|2020-10-20|2020-11-28,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
19351609,19351609|2020-10-20|2020-12-16,31-60,NA,NA,NA,0,2,0,1,low
19437587,19437587|2020-10-24|2020-11-29,31-60,NA,NA,NA,0,1,0,1,high
19494387,19494387|2020-10-20|2021-01-15,>60,Leisure,2001-5000,NA,0,1,0,1,low
19624951,19624951|2020-10-20|2020-11-29,31-60,Leisure,2001-5000,NA,0,1,0,1,very_high
19672889,19672889|2020-10-20|2020-12-24,>60,Leisure,1001-2000,NA,0,1,0,1,high
19676503,19676503|2020-11-02|2020-12-07,31-60,NA,NA,NA,0,1,0,1,very_low
19724013,19724013|2020-10-20|2020-12-29,>60,NA,NA,NA,0,1,0,1,Not_Available
19725235,19725235|2020-10-19|2020-12-10,31-60,Business,>5000,NA,0,1,0,1,very_low
19780853,19780853|2020-10-28|2020-12-25,31-60,NA,NA,NA,0,1,0,1,very_high
19793331,19793331|2020-11-18|2020-11-19,1,NA,NA,NA,0,1,0,1,very_high
198121,198121|2020-11-17|2020-11-26,6-10,NA,NA,NA,0,1,0,1,very_low
19869783,19869783|2020-10-19|2020-11-21,31-60,Leisure,2001-5000,NA,0,1,0,1,very_low
19872493,19872493|2020-10-19|2020-12-09,31-60,Business,2001-5000,NA,0,1,0,1,very_low
19919571,19919571|2020-11-04|2020-11-18,11-30,NA,NA,NA,0,1,0,1,high
19936043,19936043|2020-10-19|2020-12-27,>60,Leisure,1001-2000,NA,0,2,0,1,very_low
199493,199493|2020-10-23|2020-11-26,31-60,NA,NA,NA,0,1,0,1,high
19975291,19975291|2020-10-19|2020-12-03,31-60,Business,NA,NA,0,1,0,1,very_low
19995075,19995075|2020-10-19|2020-12-01,31-60,Leisure,>5000,NA,0,1,0,1,high
20074055,20074055|2020-10-19|2020-11-25,31-60,Leisure,>5000,NA,0,1,0,1,very_low
20077055,20077055|2020-10-19|2020-12-03,31-60,NA,NA,NA,0,1,0,1,very_low
20109463,20109463|2020-11-16|2020-11-29,11-30,NA,NA,NA,0,1,0,1,very_low
20127909,20127909|2020-10-20|2020-12-08,31-60,Business,2001-5000,NA,0,1,0,1,low
20176815,20176815|2020-10-21|2020-12-20,31-60,NA,NA,NA,0,1,0,1,Not_Available
20205947,20205947|2020-11-13|2020-11-20,6-10,NA,NA,NA,0,2,0,2,very_high
20330933,20330933|2020-10-22|2020-11-27,31-60,Business,1001-2000,NA,0,1,0,1,very_low
20414387,20414387|2020-11-11|2020-11-18,6-10,NA,NA,NA,0,1,0,1,Not_Available
20427017,20427017|2020-11-10|2020-11-18,6-10,NA,NA,NA,0,1,0,1,very_high
20440979,20440979|2020-11-17|2020-12-25,31-60,NA,NA,NA,0,1,0,1,very_low
2047681,2047681|2020-10-20|2020-11-18,11-30,Leisure,>5000,NA,0,1,0,1,very_low
20524043,20524043|2020-10-19|2020-11-18,11-30,Leisure,>5000,NA,0,1,0,1,high
20648483,20648483|2020-10-19|2020-11-18,11-30,Business,0-1000,NA,0,1,0,1,high
20652877,20652877|2020-10-22|2020-12-06,31-60,NA,NA,NA,0,1,0,1,mid
20668683,20668683|2020-10-20|2021-01-18,>60,Leisure,1001-2000,NA,0,2,0,1,very_low
20743563,20743563|2020-10-19|2021-02-15,>60,NA,>5000,NA,0,1,0,1,very_low
20767315,20767315|2020-11-11|2021-02-13,>60,NA,NA,NA,0,2,0,1,very_low
20768743,20768743|2020-10-22|2020-11-28,31-60,NA,NA,NA,0,1,0,1,Not_Available
20805,20805|2020-11-15|2021-01-04,31-60,NA,NA,NA,0,1,0,1,Not_Available
20808403,20808403|2020-11-14|2020-11-19,2-5,NA,NA,NA,0,2,0,2,very_high
