HotelName,City,CityID,HotelID
The Robe Hotel,Destin,a13c426e-cfbe-4c1d-a476-99e9feff6c0d,d90d829b-b020-4c67-b2f8-971f4cfac941
Hotel City Lake,Destin,a13c426e-cfbe-4c1d-a476-99e9feff6c0d,54bdf2b1-57bb-4ddd-870e-319210883ab4
The Pink Sheet,Destin,a13c426e-cfbe-4c1d-a476-99e9feff6c0d,2afe1e21-b8a0-48bd-a049-1af043fb8bcd
Carpe Diem,Destin,a13c426e-cfbe-4c1d-a476-99e9feff6c0d,dcccc8c4-8542-46ec-ade9-0f5c677f8c8e
Palm Woods,Grandview Park,2664109f-42e9-4f90-b235-da55146b83c6,ced125a3-56c2-4f5a-ab0d-086f42655b5a
The Robe Hotel,Grandview Park,2664109f-42e9-4f90-b235-da55146b83c6,5913140a-a851-40fd-ad12-4a476b9c1a5c
Hotel City Lake,Grandview Park,2664109f-42e9-4f90-b235-da55146b83c6,89dd8f5b-be35-445e-ac5f-ef619a13b4b5
The Pink Sheet,Grandview Park,2664109f-42e9-4f90-b235-da55146b83c6,1aaab989-a76c-4bb8-824f-43fab9909c6d
Carpe Diem,Grandview Park,2664109f-42e9-4f90-b235-da55146b83c6,8ea00b76-c399-4f4f-a1e1-720085fef950
Palm Woods,Red Star,11ddd62e-11c3-403f-8b13-a2543c57736f,6367b6a6-3e87-4ccc-a013-d15f8a6cc811
The Robe Hotel,Red Star,11ddd62e-11c3-403f-8b13-a2543c57736f,95396106-147c-4756-9d13-eb575234a173
Hotel City Lake,Red Star,11ddd62e-11c3-403f-8b13-a2543c57736f,0406be56-5fa2-4a8c-a574-cda4906c359b
The Pink Sheet,Red Star,11ddd62e-11c3-403f-8b13-a2543c57736f,8904c278-a215-4bfc-8b0c-aac956dc61de
Carpe Diem,Red Star,11ddd62e-11c3-403f-8b13-a2543c57736f,f51494d2-1e3c-4927-8f19-544b4f272810
Palm Woods,Waterproof,b73ed51f-96c9-4a85-8d46-b291e772cc06,66c48d91-400b-4014-a87d-180e8942e232
The Robe Hotel,Waterproof,b73ed51f-96c9-4a85-8d46-b291e772cc06,f3947ab6-d195-43e1-adea-be76dc91dd08
Hotel City Lake,Waterproof,b73ed51f-96c9-4a85-8d46-b291e772cc06,bc18c6cf-aa33-4c11-98d8-2d551a3768a1
The Pink Sheet,Waterproof,b73ed51f-96c9-4a85-8d46-b291e772cc06,a4a17b38-0ee8-49f6-b912-48521279976f
Carpe Diem,Waterproof,b73ed51f-96c9-4a85-8d46-b291e772cc06,f4b017a5-2292-40d6-89ea-ce8d24f2dd25
Palm Woods,Marianna,bd4894b5-6ebf-4128-a6f8-9da4f9cba3ac,c0603fee-e308-44fe-8fcd-19e5b2c4348d
The Robe Hotel,Marianna,bd4894b5-6ebf-4128-a6f8-9da4f9cba3ac,033118dd-7eaa-4034-a2b6-f631caea18b7
Hotel City Lake,Marianna,bd4894b5-6ebf-4128-a6f8-9da4f9cba3ac,d1a271bd-f184-417c-8e16-b8ce56e0711c
The Pink Sheet,Marianna,bd4894b5-6ebf-4128-a6f8-9da4f9cba3ac,c1a3f87d-a71e-4b8a-8251-d5d1235bd6e0
Carpe Diem,Marianna,bd4894b5-6ebf-4128-a6f8-9da4f9cba3ac,d2eba0c7-a1ce-4932-96d3-a7563e1045e7
Palm Woods,Park Valley,502e3577-e113-4a46-a0f3-4c2e88e85c02,53642a95-ed39-4658-8dc3-0cba01443fde
The Robe Hotel,Park Valley,502e3577-e113-4a46-a0f3-4c2e88e85c02,71d26977-051a-4d94-b89f-f9c0a7eb8172
Hotel City Lake,Park Valley,502e3577-e113-4a46-a0f3-4c2e88e85c02,e6c2bcd4-bb0f-4d70-b285-a74a402769d9
The Pink Sheet,Park Valley,502e3577-e113-4a46-a0f3-4c2e88e85c02,50444508-1681-4c03-9942-2e051c1c1caf
Carpe Diem,Park Valley,502e3577-e113-4a46-a0f3-4c2e88e85c02,6afa5cc4-332b-4d78-9871-a2c61b118d22
Palm Woods,North Vandergrift,16d7284f-8c45-4d4a-88af-be63989a4272,38d38021-d943-462f-b9e1-6ec0a5f5cb20
The Robe Hotel,North Vandergrift,16d7284f-8c45-4d4a-88af-be63989a4272,73b70bfb-b84e-4335-b994-901aab5019c3
Hotel City Lake,North Vandergrift,16d7284f-8c45-4d4a-88af-be63989a4272,14ab5320-606d-449a-9081-18a02d5bab06
The Pink Sheet,North Vandergrift,16d7284f-8c45-4d4a-88af-be63989a4272,5efe1306-73d2-4972-bf24-05f9397090a3
Carpe Diem,North Vandergrift,16d7284f-8c45-4d4a-88af-be63989a4272,d648582d-1aad-4921-a990-0794861d019a
Palm Woods,Vinita Park,d0b981ea-9c4f-4980-9b9d-d59676757042,640de09b-3e77-445c-89fc-28cc044ca2ed
The Robe Hotel,Vinita Park,d0b981ea-9c4f-4980-9b9d-d59676757042,8ff7eeaf-1687-4554-8fd6-b7feae82f6cd
Hotel City Lake,Vinita Park,d0b981ea-9c4f-4980-9b9d-d59676757042,98620ce5-653d-4db2-9e5d-3a6362c3c884
The Pink Sheet,Vinita Park,d0b981ea-9c4f-4980-9b9d-d59676757042,980a9073-ab43-4bcf-931c-26a220ed8ef2
Carpe Diem,Vinita Park,d0b981ea-9c4f-4980-9b9d-d59676757042,b44e973a-6b16-4c52-a984-c91ea5f5cb7b
Palm Woods,Knightsville,5a4abb6a-44f2-4696-977a-affc575834eb,5598e210-3e6c-43fb-b712-29b5a9cecfd1
The Robe Hotel,Knightsville,5a4abb6a-44f2-4696-977a-affc575834eb,d01370ae-eb80-472a-b327-68e0c726878e
Hotel City Lake,Knightsville,5a4abb6a-44f2-4696-977a-affc575834eb,4d26ba1c-59ae-4451-b2a3-5b75d4276314
The Pink Sheet,Knightsville,5a4abb6a-44f2-4696-977a-affc575834eb,003b1d9f-e70f-490e-8bc5-d96876252426
Carpe Diem,Knightsville,5a4abb6a-44f2-4696-977a-affc575834eb,697147e1-e27d-4c15-8166-dac56016357f
Palm Woods,Hallville,e7888569-00f3-4d3c-9ed1-9b4545e05e93,c1c1440e-d1b8-4d6b-9a59-742b60b8f655
The Robe Hotel,Hallville,e7888569-00f3-4d3c-9ed1-9b4545e05e93,1b7ab589-df83-4f2d-b910-351667fa6b28
Hotel City Lake,Hallville,e7888569-00f3-4d3c-9ed1-9b4545e05e93,bb4f92f8-3d19-4972-b021-1fcf77a8522c
The Pink Sheet,Hallville,e7888569-00f3-4d3c-9ed1-9b4545e05e93,4d7df20d-3223-470f-ad1d-066b1472b7ca
Carpe Diem,Hallville,e7888569-00f3-4d3c-9ed1-9b4545e05e93,df95c22f-6387-418b-8d31-e8c763d0368d
Palm Woods,Burr Ridge,69e59de9-dde9-44ef-9848-101ffa4ef413,5e5060bc-9a0e-4e07-a1a6-7a452fedbe8c
The Robe Hotel,Burr Ridge,69e59de9-dde9-44ef-9848-101ffa4ef413,cb5023de-0df0-4978-b25c-09a15bb8c001
Hotel City Lake,Burr Ridge,69e59de9-dde9-44ef-9848-101ffa4ef413,60e2ef74-1a38-4a7f-82ea-a5c82365647d
The Pink Sheet,Burr Ridge,69e59de9-dde9-44ef-9848-101ffa4ef413,8f32a4de-2fb9-464d-a0ea-7475e3c7df2b
Carpe Diem,Burr Ridge,69e59de9-dde9-44ef-9848-101ffa4ef413,bdacf0d1-ca80-4699-acf3-2b974f0c2f6d
Palm Woods,Pomona Park,98b537b3-1e17-41ae-b4ab-671147707d64,20b68664-482f-4406-99a8-09f9633eb9e8
The Robe Hotel,Pomona Park,98b537b3-1e17-41ae-b4ab-671147707d64,026892ab-3334-4b0a-a52a-a99bce2aa44a
Hotel City Lake,Pomona Park,98b537b3-1e17-41ae-b4ab-671147707d64,0b082768-2f6f-493d-9e90-a94119b09da2
The Pink Sheet,Pomona Park,98b537b3-1e17-41ae-b4ab-671147707d64,5ee01e23-83b1-4b8c-bef1-e6838d2a0ca5
Carpe Diem,Pomona Park,98b537b3-1e17-41ae-b4ab-671147707d64,ed7f5d91-b9c7-4d41-aac6-a4201a9f6124
Palm Woods,Kentmore Park,cbc3c71d-7353-4bbe-b1ec-8f3085e2fa1b,7838bca7-661f-44e3-a863-6b0cf03a2277
The Robe Hotel,Kentmore Park,cbc3c71d-7353-4bbe-b1ec-8f3085e2fa1b,c0ecd0f9-4e40-41da-b6be-0811b0ca6231
Hotel City Lake,Kentmore Park,cbc3c71d-7353-4bbe-b1ec-8f3085e2fa1b,87a3374c-39ba-4c3e-ba5e-b67704556af4
The Pink Sheet,Kentmore Park,cbc3c71d-7353-4bbe-b1ec-8f3085e2fa1b,921a7291-95e7-4394-8125-f9481db86286
Carpe Diem,Kentmore Park,cbc3c71d-7353-4bbe-b1ec-8f3085e2fa1b,1508c0e9-5ec9-4a06-984e-dc94ffdb867d
Palm Woods,Sun City Center,9d5ac746-7021-4d89-9a23-8133a158f2a1,fa3a438e-c5c6-4b30-a1a1-a6f96b69dd64
The Robe Hotel,Sun City Center,9d5ac746-7021-4d89-9a23-8133a158f2a1,f1d919b4-b119-4e96-be2b-ecafc3a0ce13
Hotel City Lake,Sun City Center,9d5ac746-7021-4d89-9a23-8133a158f2a1,2c84f145-23b6-4c83-8c60-081cfafadd8a
The Pink Sheet,Sun City Center,9d5ac746-7021-4d89-9a23-8133a158f2a1,15cded41-29ca-4072-8230-3de05935103c
Carpe Diem,Sun City Center,9d5ac746-7021-4d89-9a23-8133a158f2a1,0ca5c74a-cd9a-47dc-9378-07dc1fd49d05
Palm Woods,West Belmar,e3a00b6f-123c-47ae-9d7e-d5c88d15eca6,905d673c-28fc-4faf-9717-24eb57ae432c
The Robe Hotel,West Belmar,e3a00b6f-123c-47ae-9d7e-d5c88d15eca6,90cdc004-7672-4742-bec4-25bea4d06757
Hotel City Lake,West Belmar,e3a00b6f-123c-47ae-9d7e-d5c88d15eca6,ccf90cb6-4d87-4688-93a5-13f8623231e9
The Pink Sheet,West Belmar,e3a00b6f-123c-47ae-9d7e-d5c88d15eca6,db5ab55b-cae8-454f-9949-97bf031e05a4
Carpe Diem,West Belmar,e3a00b6f-123c-47ae-9d7e-d5c88d15eca6,91331183-d63f-41b7-a729-0d93572a2a10
Palm Woods,Washington Park,69a23d4a-c2e4-4209-87a9-828348ae96fc,648ed120-5165-48c8-af62-f3b0436991a1
The Robe Hotel,Washington Park,69a23d4a-c2e4-4209-87a9-828348ae96fc,f75f236f-40a1-4a0c-96bf-94d6b68bcc7c
Hotel City Lake,Washington Park,69a23d4a-c2e4-4209-87a9-828348ae96fc,ab7551d8-10b9-4c5e-8c54-ead60a5425dd
The Pink Sheet,Washington Park,69a23d4a-c2e4-4209-87a9-828348ae96fc,e7a2487b-e96b-4403-9cc9-8c520b544b9c
Carpe Diem,Washington Park,69a23d4a-c2e4-4209-87a9-828348ae96fc,3a45df01-c817-4bc5-9a2d-d9a235dc6bb5
Palm Woods,Lake Fork,75e19bc2-87ae-4377-86cf-bbdef80952c6,487aa9bf-425b-434a-8450-7df0fd4345f9
The Robe Hotel,Lake Fork,75e19bc2-87ae-4377-86cf-bbdef80952c6,8cdf0630-310f-4c88-b4c3-bafff759e9df
Hotel City Lake,Lake Fork,75e19bc2-87ae-4377-86cf-bbdef80952c6,5b64a795-bf55-45b1-88b7-f597c126fcac
The Pink Sheet,Lake Fork,75e19bc2-87ae-4377-86cf-bbdef80952c6,8428e4a2-5537-42fd-8b4b-3496581cdbf9
Carpe Diem,Lake Fork,75e19bc2-87ae-4377-86cf-bbdef80952c6,e234da0f-cc6a-420f-a5d0-8b5439c1af83
Palm Woods,Hart,9acf1219-398c-46de-8335-26977f0a3d90,8e8bb888-87d5-46a6-8793-7e5eada050dc
The Robe Hotel,Hart,9acf1219-398c-46de-8335-26977f0a3d90,af5d6801-5172-4dfa-be64-3646b32ed560
Hotel City Lake,Hart,9acf1219-398c-46de-8335-26977f0a3d90,b5df102a-b225-41e1-a330-f0e34dec4da0
The Pink Sheet,Hart,9acf1219-398c-46de-8335-26977f0a3d90,8772b4fa-8097-40e8-9a60-1ace5876ddba
Carpe Diem,Hart,9acf1219-398c-46de-8335-26977f0a3d90,c998cce0-0d78-447b-a259-4186eb3448f9
Palm Woods,Magas Arriba,fcc5bdee-f1a0-4aef-8b60-17da26c2d863,29ecdacb-3f8e-4979-b9c4-ea71020fae72
The Robe Hotel,Magas Arriba,fcc5bdee-f1a0-4aef-8b60-17da26c2d863,eb067b2e-880c-49ed-83ca-902ed55065d6
Hotel City Lake,Magas Arriba,fcc5bdee-f1a0-4aef-8b60-17da26c2d863,ac156b2f-2b0c-4ae2-bc08-4d097d998694
The Pink Sheet,Magas Arriba,fcc5bdee-f1a0-4aef-8b60-17da26c2d863,f3e3b430-0a79-4d3a-a7f4-a480bae5d2fc
Carpe Diem,Magas Arriba,fcc5bdee-f1a0-4aef-8b60-17da26c2d863,de514755-ae88-4776-ac52-81917a23146b
Palm Woods,Holder,29ca5800-92f4-4e13-b5a3-7803814a5ddd,bcd15c2f-7f50-4ba0-9324-698f0e5f32d1
The Robe Hotel,Holder,29ca5800-92f4-4e13-b5a3-7803814a5ddd,5affdb01-8fd9-442d-bfb4-79f331eb851a
Hotel City Lake,Holder,29ca5800-92f4-4e13-b5a3-7803814a5ddd,62ea6acc-10b0-4e9e-9466-214593d0e293
The Pink Sheet,Holder,29ca5800-92f4-4e13-b5a3-7803814a5ddd,27164ad1-ac41-4691-8cb7-bab438c92983
Carpe Diem,Holder,29ca5800-92f4-4e13-b5a3-7803814a5ddd,c50b2611-d070-459d-a1bc-45a0f442aced
Palm Woods,Geeville,5f7ec5a7-a59b-4d49-95d4-88227e08c07e,91541d4e-ec93-4e4b-80f7-852d6ac5b301
The Robe Hotel,Geeville,5f7ec5a7-a59b-4d49-95d4-88227e08c07e,75d40f25-3182-4706-8168-a507a775c2b6
Hotel City Lake,Geeville,5f7ec5a7-a59b-4d49-95d4-88227e08c07e,ef9ddda3-2c78-48b0-824b-be0fc2a606ac
The Pink Sheet,Geeville,5f7ec5a7-a59b-4d49-95d4-88227e08c07e,c658279d-2296-45c2-bac4-cec3aba9e2ee
Carpe Diem,Geeville,5f7ec5a7-a59b-4d49-95d4-88227e08c07e,cccf61b2-a345-4ac0-8c31-ec87927771e8
Palm Woods,Port Lavaca,03431ab1-e0c2-4c04-bcbd-c84e8c79471d,27cc0c34-6d02-4537-8fcd-bad85b1ae4d2
The Robe Hotel,Port Lavaca,03431ab1-e0c2-4c04-bcbd-c84e8c79471d,82396970-129b-4259-a9d1-f78abbfcccfd
Hotel City Lake,Port Lavaca,03431ab1-e0c2-4c04-bcbd-c84e8c79471d,7f12660f-db50-43b6-986e-c25227e2f3f8
The Pink Sheet,Port Lavaca,03431ab1-e0c2-4c04-bcbd-c84e8c79471d,f533c8f2-79b2-48f3-8768-c686ec779b79
Carpe Diem,Port Lavaca,03431ab1-e0c2-4c04-bcbd-c84e8c79471d,5b0664b4-4141-438b-b7d3-074324ae1206
Palm Woods,Centralhatchee,0488f5e1-c1c4-48bf-9162-8a673dd23025,9bf2a8c0-6670-4f54-8b3e-dabbcd1843ab
The Robe Hotel,Centralhatchee,0488f5e1-c1c4-48bf-9162-8a673dd23025,e1c5cbcd-25a5-4224-8964-5312a4bee57b
Hotel City Lake,Centralhatchee,0488f5e1-c1c4-48bf-9162-8a673dd23025,a7932d5d-98fb-4fcd-8542-35f441f01f59
The Pink Sheet,Centralhatchee,0488f5e1-c1c4-48bf-9162-8a673dd23025,8d4fba5e-f50e-41a6-8057-03c4d524b7c9
Carpe Diem,Centralhatchee,0488f5e1-c1c4-48bf-9162-8a673dd23025,0061b359-8ca6-4931-a1b8-768a261987f1
Palm Woods,Searchlight,566b7d8d-cfd8-4df8-b2ff-9d5ee6bf6e1a,664f671f-8bf4-4842-be4d-7b06da3b5cdf
The Robe Hotel,Searchlight,566b7d8d-cfd8-4df8-b2ff-9d5ee6bf6e1a,c89bd71d-d443-49e4-9920-46634f79c0b5
Hotel City Lake,Searchlight,566b7d8d-cfd8-4df8-b2ff-9d5ee6bf6e1a,15060dc9-7a68-4ac8-9c23-00c9472b32e3
The Pink Sheet,Searchlight,566b7d8d-cfd8-4df8-b2ff-9d5ee6bf6e1a,bdca8d74-dcc7-4d9e-b056-66a005b5d076
Carpe Diem,Searchlight,566b7d8d-cfd8-4df8-b2ff-9d5ee6bf6e1a,37457dd8-885f-4e6c-9a69-dc6aa6e62778
Palm Woods,Kiahsville,5c89fdf9-44c0-465c-8baf-bfdc8d55cee9,448f7298-1449-44b9-b201-65ccf45e4361
The Robe Hotel,Kiahsville,5c89fdf9-44c0-465c-8baf-bfdc8d55cee9,9fe037b1-53f5-40ac-8560-af9d313a961d
Hotel City Lake,Kiahsville,5c89fdf9-44c0-465c-8baf-bfdc8d55cee9,6353c00c-4007-4232-990b-ddc9d8cc6675
The Pink Sheet,Kiahsville,5c89fdf9-44c0-465c-8baf-bfdc8d55cee9,4587e2d4-e0b7-413c-8615-d0eed9e24a80
Carpe Diem,Kiahsville,5c89fdf9-44c0-465c-8baf-bfdc8d55cee9,21130018-10ad-4af4-a568-7f2d8a2d2e9a
Palm Woods,Coffey,95c4dc85-ca27-49af-802d-2456192e5364,9652ac16-56c4-4645-ba2e-eed4f494d19e
The Robe Hotel,Coffey,95c4dc85-ca27-49af-802d-2456192e5364,79b08edb-0300-4a9d-8ab1-2dc546526538
Hotel City Lake,Coffey,95c4dc85-ca27-49af-802d-2456192e5364,84f1852f-60b1-4dda-8e86-5cac909ee6e3
The Pink Sheet,Coffey,95c4dc85-ca27-49af-802d-2456192e5364,e47fea22-b50d-4bab-9014-44bd99a76429
Carpe Diem,Coffey,95c4dc85-ca27-49af-802d-2456192e5364,7b2d6a3f-26a3-4b10-a126-36394bbd79a9
Palm Woods,Cartago,a670e9e9-16f9-40f5-8315-f4a4eeb97464,275fc91c-d35e-4fd3-a880-f99ac2e4b8b0
The Robe Hotel,Cartago,a670e9e9-16f9-40f5-8315-f4a4eeb97464,2df6d640-79d6-43e0-9dda-c277b320ff01
Hotel City Lake,Cartago,a670e9e9-16f9-40f5-8315-f4a4eeb97464,76445c7f-0c5a-42b7-b233-b0036884a6c4
The Pink Sheet,Cartago,a670e9e9-16f9-40f5-8315-f4a4eeb97464,ccfb5542-9c34-454b-ac89-b3cb964a6a65
Carpe Diem,Cartago,a670e9e9-16f9-40f5-8315-f4a4eeb97464,f8e41736-90b4-42b3-b5d3-8ca361c3ef55
Palm Woods,Juniper,937a3b9b-ad9c-4030-bc43-7d98c1dbc0e8,20cfa0e3-2d6b-4432-adcc-81acb2fcddbf
The Robe Hotel,Juniper,937a3b9b-ad9c-4030-bc43-7d98c1dbc0e8,413365dd-0434-49ed-9d5a-d1b207b617bb
Hotel City Lake,Juniper,937a3b9b-ad9c-4030-bc43-7d98c1dbc0e8,19a1a332-519b-4933-9c9c-4a56230d9c82
The Pink Sheet,Juniper,937a3b9b-ad9c-4030-bc43-7d98c1dbc0e8,9e93326d-ac06-4b44-86aa-dee25a32183a
Carpe Diem,Juniper,937a3b9b-ad9c-4030-bc43-7d98c1dbc0e8,6d15f4a9-db3c-4fc4-b870-521f9b793c5b
Palm Woods,Dora,63d1acff-fb6a-4058-b1ba-11d7559234bc,bbc0bea9-7da2-48c1-9bf3-2b497d7eaca6
The Robe Hotel,Dora,63d1acff-fb6a-4058-b1ba-11d7559234bc,c0266ed6-a64c-4476-be59-787900ff8789
Hotel City Lake,Dora,63d1acff-fb6a-4058-b1ba-11d7559234bc,596ba4cc-7783-4580-9401-e53c4acd359d
The Pink Sheet,Dora,63d1acff-fb6a-4058-b1ba-11d7559234bc,054c1e5f-72ef-4b5f-bcbf-94bc5c6f84f2
Carpe Diem,Dora,63d1acff-fb6a-4058-b1ba-11d7559234bc,4415e4d0-2c88-4443-b497-4b60bd7534a6
Palm Woods,Southaven,61fac3e7-c717-439c-a5d3-ab3cf90b60fe,9b46e4f4-ee54-49bc-911b-92ae7d76a322
The Robe Hotel,Southaven,61fac3e7-c717-439c-a5d3-ab3cf90b60fe,415a616b-85fb-4e47-9b4f-284a5fc653d4
Hotel City Lake,Southaven,61fac3e7-c717-439c-a5d3-ab3cf90b60fe,3ae299ae-8f88-479c-8bab-d96a08de024b
The Pink Sheet,Southaven,61fac3e7-c717-439c-a5d3-ab3cf90b60fe,9728f982-54c8-44cf-8c9f-48e514abfb83
Carpe Diem,Southaven,61fac3e7-c717-439c-a5d3-ab3cf90b60fe,53dc9323-d923-47e9-b5f6-fc39de656986
Palm Woods,Franklinville,cb48a460-a396-468b-b06d-8288d7506dcd,d88e0f40-f2e7-4952-ab20-a20608610c1a
The Robe Hotel,Franklinville,cb48a460-a396-468b-b06d-8288d7506dcd,7e599991-106e-42c8-9583-d3e1fd0489f8
Hotel City Lake,Franklinville,cb48a460-a396-468b-b06d-8288d7506dcd,b677286a-1d3d-4f1e-987d-ca77275c12f2
The Pink Sheet,Franklinville,cb48a460-a396-468b-b06d-8288d7506dcd,fd97127c-7f76-483e-83a2-58e2d5066427
Carpe Diem,Franklinville,cb48a460-a396-468b-b06d-8288d7506dcd,04fb27d5-e6bb-4ab0-97cf-44960c083e81
Palm Woods,South Beloit,db4ca311-1578-4ed8-b405-70ea0899d1d5,cbf19de7-3259-48f6-9f3d-d398dab15408
The Robe Hotel,South Beloit,db4ca311-1578-4ed8-b405-70ea0899d1d5,e581b1a5-30d7-484e-8504-0e3b3d7d509d
Hotel City Lake,South Beloit,db4ca311-1578-4ed8-b405-70ea0899d1d5,d52a97a7-b508-4463-bdd7-611e6179f064
The Pink Sheet,South Beloit,db4ca311-1578-4ed8-b405-70ea0899d1d5,5672c067-5062-414f-bfda-795b6b2d88c5
Carpe Diem,South Beloit,db4ca311-1578-4ed8-b405-70ea0899d1d5,a2eb38dd-64a6-4bbd-9226-51c4acc7cc48
Palm Woods,Hackberry,425ece68-c723-413a-a1ca-2965a32ab017,cf982a0f-2a50-40c1-92ca-98c2fcb8ad3b
The Robe Hotel,Hackberry,425ece68-c723-413a-a1ca-2965a32ab017,dc213ac7-21dc-4d9e-bbeb-72a6a7192aba
Hotel City Lake,Hackberry,425ece68-c723-413a-a1ca-2965a32ab017,e071816c-830c-4b93-8751-9c05b417792a
The Pink Sheet,Hackberry,425ece68-c723-413a-a1ca-2965a32ab017,eec15dbf-a941-4026-ae11-578eaaf482a3
Carpe Diem,Hackberry,425ece68-c723-413a-a1ca-2965a32ab017,73cf9d0c-6090-4c6e-9fa7-ce512848cef5
Palm Woods,Despard,18b84265-3d31-4a07-aa8f-b8f34fa4ff2d,1e2db505-1595-4254-8ae0-f8637855e366
The Robe Hotel,Despard,18b84265-3d31-4a07-aa8f-b8f34fa4ff2d,0a6c7569-4a90-442e-a932-576e59c8c15b
Hotel City Lake,Despard,18b84265-3d31-4a07-aa8f-b8f34fa4ff2d,cf893191-3344-46c0-9fb5-b8e9cea5a1eb
The Pink Sheet,Despard,18b84265-3d31-4a07-aa8f-b8f34fa4ff2d,efb9562e-f252-4a8a-a0ea-15f3275ab290
Carpe Diem,Despard,18b84265-3d31-4a07-aa8f-b8f34fa4ff2d,95f25d59-abcd-4475-9fbc-35124ca87fe8
Palm Woods,Earlton,d4947d8b-6937-43fd-a8ea-390b5f0bec59,33e10f74-882c-4cd3-8e20-e53197ccad05
The Robe Hotel,Earlton,d4947d8b-6937-43fd-a8ea-390b5f0bec59,7b4d650b-ade3-4e1c-b14a-c5495f4e41c9
Hotel City Lake,Earlton,d4947d8b-6937-43fd-a8ea-390b5f0bec59,d3f1c2c2-0f3f-4625-bbab-4f94a6206b09
The Pink Sheet,Earlton,d4947d8b-6937-43fd-a8ea-390b5f0bec59,cd2614de-2fd5-4e56-99fe-215d07040e89
Carpe Diem,Earlton,d4947d8b-6937-43fd-a8ea-390b5f0bec59,376380a1-4b28-43ab-9c00-6e39980fd68a
Palm Woods,Dimock,b8c6ae19-9a7d-4125-b41f-f5d99df1795f,c1d34e0b-60dd-44ca-b10d-802dece9e683
The Robe Hotel,Dimock,b8c6ae19-9a7d-4125-b41f-f5d99df1795f,23a54cc7-b54f-432e-87f0-f074e474fdfa
Hotel City Lake,Dimock,b8c6ae19-9a7d-4125-b41f-f5d99df1795f,0ac7b469-f769-4994-a9b3-cf790325a7fd
The Pink Sheet,Dimock,b8c6ae19-9a7d-4125-b41f-f5d99df1795f,656de309-ca7a-4951-ada3-352e101bc960
Carpe Diem,Dimock,b8c6ae19-9a7d-4125-b41f-f5d99df1795f,619ddd0d-4cd7-48ff-a20b-4c4f8afd84bd
Palm Woods,Six Mile,b3d8a5f2-05d8-4572-a29e-9e428725a07d,80883489-05f1-4953-88ea-cb280f4b5d38
The Robe Hotel,Six Mile,b3d8a5f2-05d8-4572-a29e-9e428725a07d,de5e0bb7-e26a-4bbe-b6c3-a95aca7f4f11
Hotel City Lake,Six Mile,b3d8a5f2-05d8-4572-a29e-9e428725a07d,8f2513c0-f066-4195-b741-2b3b368c9260
The Pink Sheet,Six Mile,b3d8a5f2-05d8-4572-a29e-9e428725a07d,a7f14407-2ec9-4655-8466-62aff755000b
Carpe Diem,Six Mile,b3d8a5f2-05d8-4572-a29e-9e428725a07d,6f360853-6a76-4645-8ab5-02c959a7fcea
Palm Woods,Fordsville,0908d000-74a9-4d38-af34-6a0fcc532e06,9dd4d173-503b-4846-97cf-73cc836a2b1a
The Robe Hotel,Fordsville,0908d000-74a9-4d38-af34-6a0fcc532e06,c85acc46-7830-4215-8ff1-823bf0ef451c
Hotel City Lake,Fordsville,0908d000-74a9-4d38-af34-6a0fcc532e06,fd9d1231-b7fd-4a27-babe-bdb2338a338c
The Pink Sheet,Fordsville,0908d000-74a9-4d38-af34-6a0fcc532e06,c6ab042b-f8a8-4968-bf4a-bda9422ae29d
Carpe Diem,Fordsville,0908d000-74a9-4d38-af34-6a0fcc532e06,0da12410-7655-46f6-9855-bd930e0a8873
Palm Woods,Novi,eda46102-987c-455e-a60b-4653d26f2c28,f779502b-ffa9-49a4-bb44-40d49e167f08
The Robe Hotel,Novi,eda46102-987c-455e-a60b-4653d26f2c28,f28410d8-0fa5-455b-b9a8-992bf5c1112d
Hotel City Lake,Novi,eda46102-987c-455e-a60b-4653d26f2c28,22e136ec-324d-44ca-982c-0323f70af953
The Pink Sheet,Novi,eda46102-987c-455e-a60b-4653d26f2c28,d65295f9-3f81-4ea3-9c6c-1c39b3eb649c
Carpe Diem,Novi,eda46102-987c-455e-a60b-4653d26f2c28,ecbf391d-6078-4d57-9be4-a047fe29685a
Palm Woods,Paxtonia,8ad9f05e-01c7-4236-8dbf-2e9a89eb5178,7a5956d5-ad5f-453a-a12d-b7e61e2e7ba0
The Robe Hotel,Paxtonia,8ad9f05e-01c7-4236-8dbf-2e9a89eb5178,3563fa5e-faa2-45a3-b9ec-22dad6289567
Hotel City Lake,Paxtonia,8ad9f05e-01c7-4236-8dbf-2e9a89eb5178,5532fd5f-8833-47ba-9885-d8a6ec76ba96
The Pink Sheet,Paxtonia,8ad9f05e-01c7-4236-8dbf-2e9a89eb5178,bed70735-945e-42a7-b837-818c1c62fa65
Carpe Diem,Paxtonia,8ad9f05e-01c7-4236-8dbf-2e9a89eb5178,43001c43-7ac0-4cfc-a361-ac2c0b462f06
Palm Woods,Tonkawa,07796ea4-53c2-4086-aa50-b0b70a57be62,7d14de6c-bcda-4452-9147-36ca850db2be
The Robe Hotel,Tonkawa,07796ea4-53c2-4086-aa50-b0b70a57be62,25f9a19a-3862-49ae-98d6-c3e9c03f05ce
Hotel City Lake,Tonkawa,07796ea4-53c2-4086-aa50-b0b70a57be62,0638f73a-7ed3-477f-af9a-a46f715b3c0b
The Pink Sheet,Tonkawa,07796ea4-53c2-4086-aa50-b0b70a57be62,853e68fc-c6e8-4d84-a59c-453579cfe20e
